Event ID,Event Name,Date,City,State,Finishers,Males,Females,Male Win,Female Win,Average Time,Time STD,Elev Gain,Elev Loss,Elev Max,Elev Min,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,TEMP,MAX,MIN,PRCP,DEWP,WDSP,SLP,STP,VISIB,RELHUM
67181007,Chicago Marathon,2018-10-07,Chicago,IL,44584,23934,20650,2:05:11,2:18:35,4:34:01,0:59:00,243,242,612,580,72530094846,2018-10-07,41.96019,-87.93162,201.8,57.9,70.0,57.0,0.04,53.4,10.2,1021.3,996.8,9.7,84.94371182261335
67171008,Chicago Marathon,2017-10-08,Chicago,IL,44508,22906,21602,2:09:20,2:18:31,4:47:23,1:01:29,243,242,612,580,72530094846,2017-10-08,41.96019,-87.93162,201.8,64.6,79.0,54.0,0.41,53.3,9.2,1006.8,982.6,10.0,66.76346941411843
67161009,Chicago Marathon,2016-10-09,Chicago,IL,40608,22045,18563,2:11:23,2:21:32,4:34:48,0:56:54,243,242,612,580,72530094846,2016-10-09,41.96019,-87.93162,201.8,55.9,64.9,39.9,0.0,45.7,6.6,1026.0,1.4,9.7,68.5353112830976
67151011,Chicago Marathon,2015-10-11,Chicago,IL,37182,20144,17038,2:09:25,2:23:33,4:33:14,0:52:37,243,242,612,580,72530094846,2015-10-11,41.96019,-87.93162,201.8,61.5,79.0,43.0,0.0,46.7,9.3,1010.9,986.3,10.0,58.24925441050247
67141012,Chicago Marathon,2014-10-12,Chicago,IL,40801,22299,18502,2:04:11,2:24:35,4:33:03,0:55:14,243,242,612,580,72530094846,2014-10-12,41.96019,-87.93162,201.8,49.4,63.0,36.0,0.0,36.9,6.4,1018.8,993.8,10.0,61.941816160795206
67131013,Chicago Marathon,2013-10-13,Chicago,IL,39122,21618,17504,2:03:45,2:19:57,4:32:23,0:52:43,243,242,612,580,72530094846,2013-10-13,41.96019,-87.93162,201.8,55.0,73.0,45.0,0.12,41.7,5.8,1024.7,0.3,10.0,60.772830936625134
67121007,Chicago Marathon,2012-10-07,Chicago,IL,37455,20688,16767,2:04:38,2:22:03,4:32:02,0:53:30,243,242,612,580,72530094846,2012-10-07,41.96019,-87.93162,201.8,44.5,51.1,35.1,0.0,25.9,7.4,1021.2,996.4,10.0,47.76640403174428
67111009,Chicago Marathon,2011-10-09,Chicago,IL,35670,20256,15414,2:05:37,2:18:20,4:40:34,0:53:25,243,242,612,580,72530094846,2011-10-09,41.96019,-87.93162,201.8,66.9,82.0,52.0,0.0,50.8,3.9,1026.1,1.7,10.0,56.21612220906725
67101010,Chicago Marathon,2010-10-10,Chicago,IL,36159,19973,16186,2:06:24,2:20:25,4:43:48,0:55:00,243,242,612,580,72530094846,2010-10-10,41.96019,-87.93162,201.8,69.0,86.0,55.0,0.0,51.4,4.1,1013.5,989.4,9.9,53.47167300298068
67091011,Chicago Marathon,2009-10-11,Chicago,IL,33475,18983,14492,2:05:41,2:25:56,4:27:20,0:50:56,243,242,612,580,72530094846,2009-10-11,41.96019,-87.93162,201.8,35.3,48.0,28.9,0.0,21.3,4.3,1027.8,2.5,10.0,56.33530062165947
67081012,Chicago Marathon,2008-10-12,Chicago,IL,31343,17675,13668,2:06:25,2:27:17,4:46:30,0:53:30,243,242,612,580,72530094846,2008-10-12,41.96019,-87.93162,201.8,68.8,84.0,51.1,0.0,56.6,3.8,1025.1,0.8,8.5,65.10024511366481
67071007,Chicago Marathon,2007-10-07,Chicago,IL,28815,16945,11870,2:11:11,2:33:49,4:52:11,0:45:33,243,242,612,580,72530094846,2007-10-07,41.96019,-87.93162,201.8,77.0,87.1,66.9,0.0,66.2,5.1,1017.1,993.2,9.9,69.35554872897104
67061022,Chicago Marathon,2006-10-22,Chicago,IL,33618,18904,14714,2:07:35,2:20:42,4:25:02,0:50:43,243,242,612,580,72530094846,2006-10-22,41.96019,-87.93162,201.8,42.1,57.9,37.0,0.35,37.0,9.6,1011.5,986.0,8.1,81.99071646492297
67051009,Chicago Marathon,2005-10-09,Chicago,IL,32995,18673,14322,2:07:02,2:21:25,4:26:22,0:48:50,243,242,612,580,72530094846,2005-10-09,41.96019,-87.93162,201.8,53.5,59.0,43.0,0.0,41.8,9.5,1018.6,994.0,10.0,64.43921228455424
67041010,Chicago Marathon,2004-10-10,Chicago,IL,33033,19073,13960,2:06:16,2:23:45,4:26:53,0:48:45,243,242,612,580,72530094846,2004-10-10,41.995,-87.9336,201.8,53.8,70.0,42.1,0.0,42.0,5.1,1024.2,999.9,9.9,64.22893671080006
67031012,Chicago Marathon,2003-10-12,Chicago,IL,32395,18720,13675,2:05:50,2:23:07,4:25:09,0:48:26,243,242,612,580,72530094846,2003-10-12,41.96019,-87.93162,201.8,60.2,73.9,46.4,0.03,47.2,10.3,1015.0,990.9,10.0,62.15684336014992
67021013,Chicago Marathon,2002-10-13,Chicago,IL,31093,18111,12982,2:05:56,2:17:18,4:19:51,0:47:03,243,242,612,580,72530094846,2002-10-13,41.96019,-87.93162,201.8,46.4,55.9,37.4,0.1,33.5,12.1,1026.2,999.9,9.8,60.56593722383371
67011007,Chicago Marathon,2001-10-07,Chicago,IL,28390,17129,11261,2:08:52,2:18:47,4:19:28,0:45:34,243,242,612,580,72530094846,2001-10-07,41.96019,-87.93162,201.8,39.7,52.0,28.9,0.0,26.1,3.7,1025.8,999.9,9.9,57.93754280029525
67001022,Chicago Marathon,2000-10-22,Chicago,IL,27870,16802,11068,2:07:01,2:21:33,4:21:46,0:48:52,243,242,612,580,72530094846,2000-10-22,41.96019,-87.93162,201.8,57.7,69.1,48.0,0.0,51.0,5.3,1026.7,999.9,7.5,78.32198924068496
18220424,Big Sur International Marathon,2022-04-24,Carmel,CA,3324,1639,1685,2:26:51,2:49:49,4:40:52,0:44:53,1654,1949,578,8,72491523259,2022-04-24,36.59041,-121.84881,48.8,55.3,62.1,48.0,0.0,46.8,4.6,1022.4,13.1,9.6,73.01581525953439
18190428,Big Sur International Marathon,2019-04-28,Carmel,CA,3483,1738,1745,2:25:21,2:48:39,4:35:45,0:45:12,1654,1949,578,8,72491523259,2019-04-28,36.5881,-121.8453,50.3,55.5,64.0,51.1,0.0,46.8,5.9,1014.3,4.9,9.3,72.48762533127551
18180429,Big Sur International Marathon,2018-04-29,Carmel,CA,3379,1664,1715,2:29:25,3:01:12,4:39:04,0:46:04,1654,1949,578,8,72491523259,2018-04-29,36.5881,-121.8453,50.3,56.3,64.9,48.9,0.0,48.1,7.0,1020.4,11.2,10.0,73.94344664029686
18170430,Big Sur International Marathon,2017-04-30,Carmel,CA,3304,1606,1698,2:30:29,3:01:39,4:40:07,0:45:06,1654,1949,578,8,72491523259,2017-04-30,36.5881,-121.8453,50.3,57.0,71.1,45.0,0.0,46.3,3.5,1021.6,12.3,9.2,67.3765007070931
18160424,Big Sur International Marathon,2016-04-24,Carmel,CA,3238,1582,1656,2:35:36,3:01:27,4:38:55,0:43:14,1654,1949,578,8,72491523259,2016-04-24,36.5881,-121.8453,50.3,56.5,63.0,48.0,0.0,48.9,7.9,1020.8,11.6,10.0,75.64127521309226
18150426,Big Sur International Marathon,2015-04-26,Carmel,CA,3422,1710,1712,2:30:48,2:57:02,4:41:00,0:47:54,1654,1949,578,8,72491523259,2015-04-26,36.5881,-121.8453,50.3,54.4,61.0,50.0,0.16,45.9,8.0,1021.4,12.0,10.0,72.92505541464207
18140427,Big Sur International Marathon,2014-04-27,Carmel,CA,3334,1692,1642,2:27:45,2:53:15,4:40:05,0:44:54,1654,1949,578,8,72491523259,2014-04-27,36.5881,-121.8453,50.3,55.7,63.0,51.1,0.0,44.8,6.0,1020.5,11.3,10.0,66.71552927013221
18130428,Big Sur International Marathon,2013-04-28,Carmel,CA,3121,1577,1544,2:27:46,2:50:02,4:34:13,0:44:51,1654,1949,578,8,72491523259,2013-04-28,36.5881,-121.8453,50.3,51.1,59.0,46.4,0.0,47.2,4.6,1019.6,10.8,7.5,86.4593338511078
18120429,Big Sur International Marathon,2012-04-29,Carmel,CA,3364,1786,1578,2:32:25,2:50:08,4:35:16,0:42:53,1654,1949,578,8,72491523259,2012-04-29,36.5881,-121.8453,50.3,55.0,60.1,51.1,0.0,49.0,5.4,1014.9,5.8,8.0,80.16644518737577
18110501,Big Sur International Marathon,2011-05-01,Carmel,CA,3218,1670,1548,2:31:54,3:05:05,4:32:59,0:46:21,1654,1949,578,8,72491523259,2011-05-01,36.5881,-121.8453,50.3,54.9,71.1,39.9,0.0,36.9,2.6,1022.5,13.3,10.0,50.58659713977276
18100425,Big Sur International Marathon,2010-04-25,Carmel,CA,3442,1942,1500,2:26:09,2:55:18,4:36:08,0:42:48,1654,1949,578,8,72491523259,2010-04-25,36.5881,-121.8453,50.3,54.7,66.9,45.0,0.0,45.5,4.2,1021.3,12.1,9.5,71.04760918123043
18090426,Big Sur International Marathon,2009-04-26,Carmel,CA,3058,1827,1231,2:32:17,2:56:06,4:33:50,0:41:49,1654,1949,578,8,72491523259,2009-04-26,36.5881,-121.8453,50.3,51.5,55.9,48.9,0.0,40.5,7.8,1022.5,13.2,9.7,65.95655310911515
18080427,Big Sur International Marathon,2008-04-27,Carmel,CA,3191,1871,1320,2:29:50,3:00:53,4:33:58,0:40:54,1654,1949,578,8,72491523259,2008-04-27,36.5881,-121.8453,50.3,60.4,75.9,51.1,0.0,46.1,3.3,1020.2,11.0,9.9,59.20825373370623
18070429,Big Sur International Marathon,2007-04-29,Carmel,CA,3092,1863,1229,2:25:49,3:02:09,4:25:51,0:40:15,1654,1949,578,8,72491523259,2007-04-29,36.5881,-121.8453,50.3,52.4,60.1,48.2,0.0,47.7,3.5,1018.0,8.6,6.7,83.97503753629486
18060430,Big Sur International Marathon,2006-04-30,Carmel,CA,2947,1824,1123,2:21:43,2:59:20,4:29:00,0:40:24,1654,1949,578,8,72491523259,2006-04-30,36.5881,-121.8453,50.3,53.6,63.0,50.0,0.0,50.4,4.3,1017.9,8.6,7.7,88.87868961503546
18050424,Big Sur International Marathon,2005-04-24,Carmel,CA,2871,1806,1065,2:23:35,2:46:53,4:25:48,0:36:41,1654,1949,578,8,72491599999,2005-04-24,36.583,-121.833,80.0,54.5,63.0,46.9,0.07,46.3,5.7,1015.9,999.9,10.0,73.76702503939431
18040425,Big Sur International Marathon,2004-04-25,Carmel,CA,2858,1815,1043,2:26:19,3:10:06,4:25:10,0:36:40,1654,1949,578,8,72491599999,2004-04-25,36.583,-121.833,80.0,62.5,80.6,50.0,0.0,48.0,2.3,1016.7,999.9,10.0,59.04691186593264
18030427,Big Sur International Marathon,2003-04-27,Carmel,CA,2820,1755,1065,2:19:59,2:47:11,4:28:24,0:38:49,1654,1949,578,8,72491599999,2003-04-27,36.583,-121.833,80.0,54.2,63.0,44.1,0.0,41.1,7.1,1016.9,999.9,10.0,61.137047551969616
18020428,Big Sur International Marathon,2002-04-28,Carmel,CA,2343,1492,851,2:18:05,2:51:10,4:22:59,0:36:51,1654,1949,578,8,72491599999,2002-04-28,36.583,-121.833,80.0,49.8,60.1,41.0,0.08,41.1,5.9,1021.1,999.9,10.0,71.89661933033477
18010429,Big Sur International Marathon,2001-04-29,Carmel,CA,2560,1548,1012,2:25:38,2:46:41,4:29:27,0:37:28,1654,1949,578,8,72491599999,2001-04-29,36.583,-121.833,80.0,52.8,60.8,46.4,0.0,44.8,5.8,1021.2,999.9,10.0,74.16104997272342
18000430,Big Sur International Marathon,2000-04-30,Carmel,CA,2407,1535,872,2:27:06,2:46:53,4:21:22,0:35:45,1654,1949,578,8,72491599999,2000-04-30,36.583,-121.833,80.0,53.6,63.0,42.1,0.0,45.7,5.4,1022.0,999.9,10.0,74.5207765815733
15220418,Boston Marathon,2022-04-18,Boston,MA,24607,14065,10542,2:06:51,2:21:01,3:45:09,0:43:49,815,1275,470,10,72509014739,2022-04-18,42.36057,-71.00975,3.2,45.0,50.0,39.0,0.0,27.1,10.6,1026.2,25.2,10.0,49.24895624572843
15211011,Boston Marathon,2021-10-11,Boston,MA,15374,7941,7433,2:09:51,2:24:45,3:53:59,0:47:55,815,1275,470,10,72509014739,2021-10-11,42.36057,-71.00975,3.2,64.4,69.1,61.0,0.0,58.4,8.7,1021.0,20.0,10.0,80.87604206816555
15190415,Boston Marathon,2019-04-15,Boston,MA,26632,14662,11970,2:07:57,2:23:31,3:53:01,0:44:59,815,1275,470,10,72509014739,2019-04-15,42.3606,-71.0097,3.7,55.9,70.0,48.0,0.61,50.1,9.6,995.7,995.0,6.2,80.83464980364904
15180416,Boston Marathon,2018-04-16,Boston,MA,25746,14142,11604,2:15:58,2:39:54,3:57:09,0:46:35,815,1275,470,10,72509014739,2018-04-16,42.3606,-71.0097,3.7,39.5,53.1,33.1,0.15,38.2,20.7,1023.3,19.2,3.0,95.04949406164071
15170417,Boston Marathon,2017-04-17,Boston,MA,26411,14438,11973,2:09:37,2:21:52,3:58:03,0:42:08,815,1275,470,10,72509014739,2017-04-17,42.3606,-71.0097,3.7,69.7,86.0,57.0,0.0,47.1,12.8,1008.8,7.8,10.0,44.47217538684025
15160418,Boston Marathon,2016-04-18,Boston,MA,26639,14471,12168,2:12:45,2:29:19,3:55:03,0:41:02,815,1275,470,10,72509014739,2016-04-18,42.3606,-71.0097,3.7,51.5,66.9,39.0,0.0,33.4,7.6,1023.1,22.1,10.0,49.86385371526945
15150420,Boston Marathon,2015-04-20,Boston,MA,26610,14588,12022,2:09:17,2:24:55,3:46:28,0:40:31,815,1275,470,10,72509014739,2015-04-20,42.3606,-71.0097,3.7,43.1,50.0,41.0,0.0,38.9,10.5,1021.4,19.7,8.0,85.00490163214927
15140421,Boston Marathon,2014-04-21,Boston,MA,31805,17523,14282,2:08:37,2:18:57,4:02:30,0:50:52,815,1275,470,10,72509014739,2014-04-21,42.3606,-71.0097,3.7,48.7,69.1,36.0,0.0,31.3,7.3,1022.1,21.2,10.0,50.84837801738451
15130415,Boston Marathon,2013-04-15,Boston,MA,17580,10638,6942,2:10:22,2:26:25,3:29:52,0:23:07,815,1275,470,10,72509014739,2013-04-15,42.3606,-71.0097,3.7,44.9,55.0,37.9,0.0,30.5,9.2,1026.0,25.0,10.0,56.80913567286752
15120416,Boston Marathon,2012-04-16,Boston,MA,21554,12588,8966,2:12:40,2:31:50,4:18:27,0:48:43,815,1275,470,10,72509014739,2012-04-16,42.3606,-71.0097,3.7,70.9,87.1,54.0,0.0,54.8,7.6,1014.4,13.4,10.0,56.769731035770846
15110418,Boston Marathon,2011-04-18,Boston,MA,23879,13806,10073,2:03:02,2:22:36,3:49:54,0:37:56,815,1275,470,10,72509014739,2011-04-18,42.3606,-71.0097,3.7,52.4,63.0,44.1,0.01,27.7,14.0,1010.6,9.7,10.0,38.28077018633621
15100419,Boston Marathon,2010-04-19,Boston,MA,22540,13072,9468,2:05:52,2:26:11,3:50:25,0:37:03,815,1275,470,10,72509014739,2010-04-19,42.3606,-71.0097,3.7,49.0,61.0,39.9,0.08,34.8,9.9,1010.6,9.6,10.0,57.85723120931088
15090420,Boston Marathon,2009-04-20,Boston,MA,22849,13547,9302,2:08:42,2:32:16,3:49:34,0:37:14,815,1275,470,10,72509014739,2009-04-20,42.3606,-71.0097,3.7,43.6,51.1,37.9,0.04,37.5,8.7,1024.5,23.5,9.7,78.94349579627148
15080421,Boston Marathon,2008-04-21,Boston,MA,21963,13028,8935,2:07:46,2:25:25,3:51:40,0:38:02,815,1275,470,10,72509014739,2008-04-21,42.3606,-71.0097,3.7,47.8,55.0,44.1,0.0,42.5,6.8,1027.7,26.7,10.0,81.77043390790368
15070416,Boston Marathon,2007-04-16,Boston,MA,20348,12373,7975,2:14:13,2:29:18,3:54:33,0:38:47,815,1275,470,10,72509014739,2007-04-16,42.3606,-71.0097,3.7,45.1,48.0,39.0,2.24,42.2,23.3,989.7,987.5,4.8,89.5068988890369
15060417,Boston Marathon,2006-04-17,Boston,MA,19688,12063,7625,2:07:14,2:23:38,3:50:03,0:36:14,815,1275,470,10,72509014739,2006-04-17,42.3606,-71.0097,3.7,47.8,59.0,43.0,0.0,34.2,9.5,1007.5,6.6,10.0,59.08604195646351
15050418,Boston Marathon,2005-04-18,Boston,MA,17549,10894,6655,2:11:45,2:25:13,3:57:41,0:36:53,815,1275,470,10,72509014739,2005-04-18,42.3606,-71.0097,3.7,59.4,66.0,55.9,0.0,28.9,8.2,1016.8,15.8,10.0,31.204140638945432
15040419,Boston Marathon,2004-04-19,Boston,MA,16743,10504,6239,2:10:37,2:24:27,4:13:02,0:39:24,815,1275,470,10,72509014739,2004-04-19,42.3606,-71.0097,3.7,61.1,86.0,44.1,0.0,44.4,11.4,1018.4,999.9,8.8,54.1472615169035
15030421,Boston Marathon,2003-04-21,Boston,MA,17046,10737,6309,2:10:11,2:25:20,3:55:19,0:36:47,815,1275,470,10,72509014739,2003-04-21,42.3606,-71.0097,3.7,45.7,54.0,36.0,0.0,37.0,7.7,1018.9,999.9,9.9,71.46057283951505
15020415,Boston Marathon,2002-04-15,Boston,MA,14400,9149,5251,2:09:02,2:20:43,3:43:01,0:34:23,815,1275,470,10,72509014739,2002-04-15,42.3606,-71.0097,3.7,51.2,57.0,46.4,0.09,49.2,8.3,1015.9,999.9,4.2,92.84220398332648
15010416,Boston Marathon,2001-04-16,Boston,MA,13395,8586,4809,2:09:43,2:23:53,3:46:44,0:36:36,815,1275,470,10,72509014739,2001-04-16,42.3606,-71.0097,3.7,43.3,60.1,37.9,0.0,35.9,8.2,1007.4,999.9,9.9,74.97177916043597
15000417,Boston Marathon,2000-04-17,Boston,MA,15680,10207,5473,2:09:47,2:26:11,3:41:39,0:34:26,815,1275,470,10,72509014739,2000-04-17,42.3606,-71.0097,3.7,44.3,48.9,39.2,0.02,33.0,10.2,1022.4,999.9,9.9,64.28796118963292
